# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000200816.1	SNORA38	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200817.1	RNU6-899P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200818.1	RNU6-1204P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200822.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200823.1	SNORD114-2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200827.1	RNU6-324P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200829.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200830.1	RN7SKP134	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200831.1	SNORD36B	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200832.1	SNORD114-4	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200834.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200839.1	RNA5SP48	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000200840.1	RNU6-82P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200842.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200847.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200849.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200852.1	RNA5SP499	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000200855.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200857.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200860.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200867.1	RN7SKP36	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200869.1	RNU6-457P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200871.1	RNU6-810P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200872.1	RNA5SP456	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000200873.1	RNA5SP399	rRNA_pseudogene	1	0	1	1.3076	0.3563	0.3349
ENSG00000200874.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200875.1	RNU6-340P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200877.1	RNU6-560P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200879.1	SNORD14E	snoRNA	4	1	3	7.1997	1.9618	1.8442
ENSG00000200882.1	RNU6-681P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200883.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200884.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200885.1	RNU1-146P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200887.1	RNU6-598P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200888.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200889.1	RNU4-13P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200890.1	RNA5SP99	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000200891.1	AC063965.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200893.1	RNU6-944P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200895.1	RN7SKP245	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200897.1	AC009774.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200898.1	RNU6-1243P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200902.1	RNU6-627P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200903.1	RNU1-42P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200906.1	RNU6-854P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200913.1	SNORD46	snoRNA	2	1	1	2.9422	0.8017	0.7536
ENSG00000200914.1	RNA5SP435	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000200917.1	RNU6-553P	snRNA	1	0	1	1.5937	0.4342	0.4082
ENSG00000200922.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200924.1	RNU6-1048P	snRNA	2	2	0	2.8597	0.7792	0.7325
ENSG00000200926.1	RNU6-960P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200935.1	RNU6-1090P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200941.1	RNU6-694P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200942.1	RNU6-501P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200949.1	SNORD115-32	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200953.1	Y_RNA	misc_RNA	2	0	2	2.7817	0.7580	0.7125
ENSG00000200957.1	RNU6-801P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200959.1	SNORA74A	snoRNA	1	1	0	0.7727	0.2105	0.1979
ENSG00000200963.1	RNU6-289P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200966.1	RN7SKP87	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200969.1	AL158154.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200972.1	RNU5A-8P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200974.1	RNU4-87P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200975.1	RNU1-7P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200976.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200982.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200983.1	SNORA3A	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200985.1	RNA5SP493	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000200986.1	RNU6-819P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200987.1	SNORD115-30	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200991.1	AC012291.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200997.1	RNVU1-34	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200998.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000200999.1	AC107390.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201000.1	RNA5SP516	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000201001.1	RNU6-270P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201003.1	AL049745.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201006.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201009.1	AC009365.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201010.1	RN7SKP224	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201012.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201013.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201014.1	RNA5SP232	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000201015.1	RNU6-280P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201016.1	RNU6-374P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201021.1	RNU6-743P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201023.1	RNY3P11	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201025.1	SNORD74B	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201026.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201027.1	RN7SKP107	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201028.1	RNU6-151P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201031.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201032.1	RNU6-704P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201033.1	RNU1-96P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201034.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201035.1	RNA5SP469	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000201036.1	AL132709.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201041.1	RNA5SP242	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000201042.1	AC087863.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201044.1	RNU6-268P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201047.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201048.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201050.1	RNU6-668P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201059.1	RNA5SP336	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000201065.1	RNU6-461P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201066.1	RN7SKP280	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201070.1	RNU4-84P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201071.1	Y_RNA	misc_RNA	1	1	0	1.3660	0.3722	0.3499
ENSG00000201074.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201075.2	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201076.1	RNU4-51P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201077.1	RNU6-188P	snRNA	2	2	0	2.8597	0.7792	0.7325
ENSG00000201078.1	RN7SKP214	misc_RNA	1	1	1	0.4857	0.1323	0.1244
ENSG00000201084.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201085.1	RNU6-173P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201086.1	RNA5SP394	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000201088.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000201095.1	RNU6-266P	snRNA	0	0	0	0.0000	0.0000	0.0000
